1.016666740179061890e-01,4.200000166893005371e-01,8.166666328907012939e-02,1.858333349227905273e-01,3.650000095367431641e-01,1.283333301544189453e-01,3.900000452995300293e-01,1.583333462476730347e-01,2.016666829586029053e-01,4.416666552424430847e-02,4.775000214576721191e-01,3.908333182334899902e-01,3.358333706855773926e-01,4.375000596046447754e-01,4.550000131130218506e-01,3.966666758060455322e-01,4.283333420753479004e-01,2.441666871309280396e-01,4.416666924953460693e-01,2.991666793823242188e-01,2.000000029802322388e-01,1.991666853427886963e-01,3.316666781902313232e-01,2.233333289623260498e-01,2.033333331346511841e-01,2.808333337306976318e-01,1.233333498239517212e-01,3.441666662693023682e-01,3.741666674613952637e-01,1.691666692495346069e-01
3.800000250339508057e-01,1.008333414793014526e-01,1.141666620969772339e-01,6.750000268220901489e-02,7.999999821186065674e-02,2.300000190734863281e-01,4.416666552424430847e-02,3.633333444595336914e-01,6.666667014360427856e-02,2.416666746139526367e-01,2.950000166893005371e-01,2.083333432674407959e-01,1.375000029802322388e-01,1.675000041723251343e-01,8.916667848825454712e-02,9.500000625848770142e-02,1.058333367109298706e-01,7.750000059604644775e-02,1.791666746139526367e-01,1.041666716337203979e-01,7.416667044162750244e-02,1.283333599567413330e-01,8.666666597127914429e-02,2.950000166893005371e-01,3.158333599567413330e-01,6.833334267139434814e-02,4.458333551883697510e-01,8.166667073965072632e-02,7.083334028720855713e-02,3.725000321865081787e-01
8.416666835546493530e-02,1.299999952316284180e-01,8.916667848825454712e-02,4.216667115688323975e-01,6.333333998918533325e-02,8.166667073965072632e-02,1.883333474397659302e-01,1.166666746139526367e-01,3.891666531562805176e-01,1.358333379030227661e-01,4.141666889190673828e-01,8.666666597127914429e-02,3.675000071525573730e-01,7.916667312383651733e-02,6.083333492279052734e-02,3.383333086967468262e-01,3.333333730697631836e-01,2.691666483879089355e-01,2.283333241939544678e-01,3.525000214576721191e-01,2.633333802223205566e-01,1.975000202655792236e-01,2.350000143051147461e-01,1.633333414793014526e-01,1.241666823625564575e-01,2.075000256299972534e-01,8.166666328907012939e-02,2.141666710376739502e-01,1.283333450555801392e-01,1.775000095367431641e-01
1.633333563804626465e-01,6.000000238418579102e-02,4.141666889190673828e-01,2.016666829586029053e-01,5.499999970197677612e-02,8.166667073965072632e-02,7.333333790302276611e-02,1.908333450555801392e-01,1.650000065565109253e-01,4.100000262260437012e-01,2.416667044162750244e-01,7.500001043081283569e-02,2.158333361148834229e-01,3.083333373069763184e-02,4.083333164453506470e-02,1.408333480358123779e-01,1.616666615009307861e-01,1.133333444595336914e-01,1.366666853427886963e-01,2.616666853427886963e-01,1.133333444595336914e-01,3.325000107288360596e-01,8.666666597127914429e-02,3.625000119209289551e-01,3.358333706855773926e-01,1.108333319425582886e-01,2.716667056083679199e-01,9.500000625848770142e-02,6.583333760499954224e-02,2.908333539962768555e-01
3.600000441074371338e-01,6.666667014360427856e-02,8.000000566244125366e-02,5.666666477918624878e-02,7.750000059604644775e-02,3.958333432674407959e-01,5.666667222976684570e-02,1.316666901111602783e-01,4.333333671092987061e-02,1.441666781902313232e-01,3.058333396911621094e-01,1.266666799783706665e-01,2.750000357627868652e-02,1.516666710376739502e-01,1.341666877269744873e-01,1.275000125169754028e-01,1.416666805744171143e-01,9.166666865348815918e-02,2.100000083446502686e-01,1.133333295583724976e-01,4.250000044703483582e-02,2.691666781902313232e-01,2.749999985098838806e-02,2.866666913032531738e-01,3.441666960716247559e-01,4.916666820645332336e-02,3.691666722297668457e-01,8.916666358709335327e-02,5.250000953674316406e-02,3.358333408832550049e-01
1.358333379030227661e-01,2.566666901111602783e-01,1.025000065565109253e-01,1.208333373069763184e-01,3.774999976158142090e-01,1.225000172853469849e-01,2.808333337306976318e-01,1.500000059604644775e-01,9.833333641290664673e-02,7.250000536441802979e-02,3.358333706855773926e-01,4.133333265781402588e-01,2.041666507720947266e-01,4.399999976158142090e-01,4.133333265781402588e-01,3.816667199134826660e-01,2.816666662693023682e-01,2.850000262260437012e-01,3.100000023841857910e-01,1.766666620969772339e-01,2.008333504199981689e-01,1.758333444595336914e-01,1.000000089406967163e-01,9.833334386348724365e-02,1.541666686534881592e-01,1.533333361148834229e-01,1.633333414793014526e-01,2.150000035762786865e-01,2.558333277702331543e-01,1.925000101327896118e-01
3.283333480358123779e-01,5.583333224058151245e-02,1.058333367109298706e-01,7.916667312383651733e-02,8.500000089406967163e-02,2.241666764020919800e-01,1.425000131130218506e-01,3.791666924953460693e-01,5.666666477918624878e-02,1.675000190734863281e-01,2.308333367109298706e-01,1.600000113248825073e-01,1.100000143051147461e-01,8.000000566244125366e-02,2.466666698455810547e-01,1.650000065565109253e-01,1.450000107288360596e-01,1.075000017881393433e-01,1.900000125169754028e-01,1.400000154972076416e-01,5.250000208616256714e-02,1.099999994039535522e-01,3.833333402872085571e-02,2.725000381469726562e-01,2.958333492279052734e-01,1.158333420753479004e-01,3.591666817665100098e-01,1.099999994039535522e-01,1.166666746139526367e-01,4.250000119209289551e-01
1.508333384990692139e-01,2.700000107288360596e-01,1.191666722297668457e-01,1.791666746139526367e-01,9.583333879709243774e-02,1.308333426713943481e-01,3.316666483879089355e-01,1.341666728258132935e-01,1.983333528041839600e-01,1.250000149011611938e-01,4.100000262260437012e-01,3.516666591167449951e-01,4.341666698455810547e-01,1.925000250339508057e-01,3.883333206176757812e-01,3.908333778381347656e-01,4.075000286102294922e-01,3.500000238418579102e-01,4.158333241939544678e-01,2.758333384990692139e-01,8.333332836627960205e-02,1.916666775941848755e-01,2.708333432674407959e-01,1.933333426713943481e-01,1.900000125169754028e-01,2.208333462476730347e-01,1.925000101327896118e-01,3.416666984558105469e-01,3.516666889190673828e-01,1.908333301544189453e-01
1.899999976158142090e-01,9.083333611488342285e-02,3.316667079925537109e-01,2.191666662693023682e-01,1.016666740179061890e-01,7.416667044162750244e-02,8.333333581686019897e-02,2.391666918992996216e-01,1.258333474397659302e-01,3.575000166893005371e-01,2.450000345706939697e-01,8.583334088325500488e-02,1.558333337306976318e-01,3.333333879709243774e-02,9.833334386348724365e-02,1.791666746139526367e-01,1.425000131130218506e-01,1.000000089406967163e-01,1.700000166893005371e-01,1.450000107288360596e-01,6.500000506639480591e-02,2.366666793823242188e-01,8.750000596046447754e-02,3.475000262260437012e-01,4.100000262260437012e-01,8.916667103767395020e-02,3.391667008399963379e-01,9.083334356546401978e-02,7.833334058523178101e-02,3.225000202655792236e-01
1.308333426713943481e-01,2.433333396911621094e-01,9.083333611488342285e-02,2.875000238418579102e-01,9.000001102685928345e-02,1.433333456516265869e-01,2.433333694934844971e-01,1.208333373069763184e-01,4.025000035762786865e-01,1.775000095367431641e-01,4.383333325386047363e-01,2.624999880790710449e-01,4.183333516120910645e-01,9.500000625848770142e-02,1.550000011920928955e-01,4.574999809265136719e-01,4.058333337306976318e-01,3.433333337306976318e-01,3.733333349227905273e-01,4.441666603088378906e-01,2.724999785423278809e-01,2.008333504199981689e-01,3.441666960716247559e-01,2.025000154972076416e-01,2.008333504199981689e-01,2.758333683013916016e-01,1.866666674613952637e-01,3.008333742618560791e-01,2.033333331346511841e-01,1.975000202655792236e-01
